,importances_mean,importances_std
transit_stations_percent_change_from_baseline_weekMean_1,0.795217864661204,0.11139771160532273
Death inzsumTotal 40 - 59_weekMean_1,0.7931031918589951,0.06254859893602882
Hosp inzsumTotal 0 - 19_weekMean_2,0.7876949012118857,0.17600981128769116
temp_max_weekMean_0,0.7868377850062132,0.07312843557417067
ICU_NonCovid19Patients_inz_weekMean_0,0.7819628054883594,0.049034970812064156
Borders_weekMean_0,0.7799542491326761,0.05453570354221146
Total_Capacity_inz_weekMean_1,0.7701404828588266,0.034800329741015726
workplaces_percent_change_from_baseline_7dayAverage_shortTrend_1,0.747026557613897,0.0880101876715442
Singing allowed_weekMean_0,0.732499279423223,0.006561457074193859
transit_stations_percent_change_from_baseline_7dayAverage_last_1,0.7242956691032475,0.11853985904463532
Total_NonCovid19Patients_inz_weekMean_1,0.6919646126883364,0.07005030607914009
Restaurants_weekMean_0,0.6823713215213573,0.03438647653528833
Total_AllPatients_inz_weekMean_1,0.6690706340450475,0.07303619394618509
Sport/Wellness facilities_weekMean_0,0.6533327251753078,0.07624753673344281
Hosp inz_entries 20 - 39_weekMean_2,0.6378072137138602,0.12048493681916393
transit_stations_percent_change_from_baseline_7dayAverage_median_1,0.6351560484688236,0.08763932470784734
COVID19FullyVaccPersons per100PersonsTotal_weekMean_0,0.6293070009133899,0.05710450427322181
temp_max_futureWeekMean_0,0.605873523311152,0.07008542346542083
transit_stations_percent_change_from_baseline_weekMean_0,0.6058624966767923,0.0770252006592141
Total_AllPatients_inz_weekMean_2,0.5923611417292264,0.055618460557054106
"Upper secondary school, vocational schools and higher education_weekMean_1",0.57973045493072,0.03826370864134797
Death inzsumTotal female_weekMean_1,0.5725589124982889,0.041287097114800185
hosp_inz_entries_7dayAverage_median_0,0.5665042023774418,0.02904614125642555
Restaurants_weekMean_1,0.5565956465317555,0.06697297800107811
Sport/Wellness facilities_weekMean_1,0.5564929972440396,0.03198161330048273
"Cultural, entertainment and recreational facilities_weekMean_1",0.5203020265481542,0.0318008191818502
ICU_NonCovid19Patients_inz_weekMean_1,0.5199806974261904,0.06081411568795311
DoctorsPer100Kinhabitants,0.5110795959308134,0.20439539777534133
Hosp inzsumTotal 0 - 19_weekMean_0,0.5082554758077024,0.13328356129001734
Hosp inz_entries female_weekMean_2,0.4970629381040993,0.07724568083199106
Borders_weekMean_1,0.4962133752046583,0.05393875239862462
Gatherings/private events_weekMean_2,0.49032815897239884,0.1544451131963241
5PersonHouseholds_perc,0.48851059247862594,0.0796383563860657
temp_min_future_day_0,0.4809598547429076,0.01950466675954767
transit_stations_percent_change_from_baseline_7dayAverage_last_0,0.47367436493824755,0.08095669785812219
Total_NonCovid19Patients_inz_weekMean_2,0.47098436381296266,0.04482057082964583
Death inzsumTotal female_weekMean_2,0.46966365392638776,0.047942903643679625
test_inz_entries_7dayAverage_weekMean_0,0.46446928862291514,0.03322190413823213
Demonstrations_weekMean_0,0.45660951927987126,0.04034721160663948
Hosp inzsumTotal male_weekMean_0,0.4509404185004655,0.08879514851160253
Hosp inzsumTotal male_weekMean_1,0.41613390117964144,0.10061912136111226
intervistaMob_7dayAverage_weekMean_0,0.41282718586471817,0.15284350985832346
Hosp inz_entries female_weekMean_0,0.4125479376862316,0.051299270521518024
test_entries_weekMean_2,0.4087895642714997,0.019283144038703643
death_inz_entries_7dayAverage_median_0,0.4074930278438771,0.04750086490237166
temp_min_future_day_1,0.4040940688305469,0.021027301010337257
maxNeighborIncidence_weekMean_1,0.389321327723583,0.03442301718521951
R_error_weekMean_2,0.3878555030514292,0.0901504625489145
isHoliday_futureWeekMean_1,0.38769042434075374,0.15546893983130777
Death inzsumTotal female_weekMean_0,0.3833560953885723,0.05372213155200334
Universities and other educational establishments_weekMean_1,0.3798578699322732,0.04190319484412973
Events_futureWeekMean_0,0.3720815447784176,0.03764415068099459
transit_stations_percent_change_from_baseline_7dayAverage_range_1,0.36813508108298265,0.05320730975470695
Total_Capacity_inz_weekMean_2,0.36505393056535385,0.023726579010516828
Religious services_weekMean_2,0.3615872550203463,0.024952736672693376
prct_P.1_weekMean_1,0.3508063632522962,0.043397314420881315
ICU_FreeCapacity_inz_weekMean_2,0.34791673315824456,0.12830004454201774
transit_stations_percent_change_from_baseline_7dayAverage_shortTrend_0,0.33224355898134944,0.033651333161930405
Cases inz_entries female_weekMean_2,0.32997116746928157,0.07208901729898817
Discos/Nightclubs_weekMean_2,0.3282481190971936,0.028362623273476145
temp_min_future_day_6,0.3207836613822181,0.022275590995032082
prct_B.1.1.7_weekMean_1,0.30747091905126067,0.04227757039772234
percentage 65 years or over,0.3045529203594839,0.17294042672161575
prct_B.1.526_weekMean_0,0.3026157553947826,0.06521686243515488
Cases inz_entries 60+_weekMean_1,0.30110922965077974,0.0286444952799366
hosp_inzsumTotal_weekMean_1,0.2998451109523714,0.04838712409278738
Death inz_entries 60+_weekMean_2,0.29883611015875006,0.020983377821979902
clouds_weekMean_1,0.29808272698497545,0.09436096089403989
ICU_FreeCapacity_inz_weekMean_0,0.29798253514374695,0.16886681483171134
temp_min_future_day_4,0.29761688767096217,0.02321617771803912
Homeworking_weekMean_0,0.29364719030992037,0.060813932032544565
Hosp inz_entries female_weekMean_1,0.28543283303150135,0.022633206336080642
Hosp inzsumTotal male_weekMean_2,0.28306319038823063,0.07471918110924944
Death inzsumTotal male_weekMean_2,0.27900196702653945,0.13229977111803046
temp_min_future_day_3,0.2789275650065548,0.01824407831434361
Death inz_entries 60+_weekMean_1,0.27602709130135566,0.04070989801176383
prct_P.1_weekMean_2,0.2708591327513005,0.07617383355669188
prct_B.1.351_weekMean_1,0.2679647193764737,0.016962887183081393
testPositvity_7dayAverage_last_0,0.26714104912030334,0.040556872660195836
Penalties_weekMean_1,0.2667766869228799,0.020922851753951588
temp_min_future_day_2,0.26530878524574747,0.015861845770916393
Cases inz_entries 0 - 19_weekMean_1,0.2612722844126424,0.05177422823840805
temp_min_future_day_5,0.2573609652866253,0.02163327825282365
prct_B.1.525_weekMean_0,0.25551025925299625,0.030767797674545218
prct_B.1.617.1_weekMean_2,0.24500193223156402,0.023038133080530366
Hosp inzsumTotal 40 - 59_weekMean_0,0.24223016702903805,0.03996505610203058
transit_stations_percent_change_from_baseline_7dayAverage_shortTrend_2,0.2400350401022365,0.02481589984519871
Primary (includes kindergarten) and lower secondary school_weekMean_1,0.23718656349696232,0.02952545979095283
prct_B.1.526_weekMean_1,0.2368898088398666,0.039346514922010946
workplaces_percent_change_from_baseline_7dayAverage_median_2,0.22956163761108286,0.0541253494535392
Hosp inzsumTotal 40 - 59_weekMean_2,0.22621410812007667,0.03351148069845784
Sport activities_weekMean_2,0.22295018527706958,0.05032014589536681
prct_B.1.351_weekMean_0,0.21994188416679067,0.022464617800537864
precipitation_weekMean_1,0.2169395529034972,0.0843454824546913
Hosp inz_entries 60+_weekMean_0,0.21172102647971655,0.02728226699116632
intervistaMob_7dayAverage_weekMean_1,0.20925463653317705,0.08553251028638323
Hosp inz_entries 40 - 59_weekMean_2,0.20824654057340836,0.03268109635601594
Hosp inz_entries 20 - 39_weekMean_0,0.2058890535503707,0.07271720880823815
privateMotorisedTransportPercent,0.20314954156181528,0.07364586748087688
ICU_AllPatients_inz_weekMean_0,0.19613862770265628,0.017908574734207348
parks_percent_change_from_baseline_7dayAverage_weekMean_0,0.19516505732369324,0.07733931241632801
Mountain railways_weekMean_1,0.18468837686626075,0.024725561307995237
workplaces_percent_change_from_baseline_7dayAverage_shortTrend_2,0.18328010579646445,0.034262079152044135
Shops/Markets_weekMean_0,0.17945057131209552,0.059248548428521675
"Upper secondary school, vocational schools and higher education_weekMean_0",0.17876355358853857,0.053993745568893796
Cases inz_entries 40 - 59_weekMean_2,0.17236665175610283,0.06515522481084392
workplaces_percent_change_from_baseline_7dayAverage_shortTrend_0,0.1636903377234759,0.010893205539331631
transit_stations_percent_change_from_baseline_7dayAverage_range_0,0.1633770431148406,0.04285737938866645
Hosp inzsumTotal 40 - 59_weekMean_1,0.16137773251597737,0.03931071413456917
Events_weekMean_2,0.1606414342504962,0.09890750258569579
transit_stations_percent_change_from_baseline_7dayAverage_longtermTrend,0.16028411124915748,0.038376644314626424
kofStrigency_weekMean_0,0.15802411801731467,0.016257133484135964
Cases inz_entries 60+_weekMean_0,0.15774844804542737,0.020946620191432556
test_entries_7dayAverage_weekMean_2,0.15757621292155477,0.011036311871802578
Death inz_entries female_weekMean_2,0.15592843438737133,0.01765629974248171
precipitation_futureWeekMean_0,0.15339975485583324,0.04186814134447599
Hosp inzsumTotal female_weekMean_2,0.15089620297167272,0.030898743583961507
ICU_Covid19Patients_inz_weekMean_0,0.1499839391991145,0.008791862867943012
Total_FreeCapacity_inz_weekMean_1,0.14988007455501987,0.016193530989901256
testPositvity_7dayAverage_median_1,0.14679539929824442,0.05023150024911679
hosp_inzsumTotal_weekMean_2,0.1453064047101364,0.03791960094736563
prct_B.1.526_weekMean_2,0.14457238909369324,0.023178705486893797
kofStrigency_weekMean_1,0.1434225776446155,0.009394081733788003
Primary (includes kindergarten) and lower secondary school_weekMean_0,0.1432119981297916,0.016678324300626584
death_inzsumTotal_weekMean_0,0.1431957830958595,0.07104676894643133
isHoliday_futureWeekMean_3,0.14158995594939797,0.09755311890928228
temp_max_future_day_5,0.13661847178826747,0.045375943320188294
Hosp inzsumTotal 20 - 39_weekMean_1,0.13502790137442702,0.056095251859077266
kofStrigency_futureWeekMean_0,0.1336156161326258,0.031099504484921596
test_entries_7dayAverage_weekMean_0,0.12761600833697456,0.013936170804244499
workplaces_percent_change_from_baseline_7dayAverage_last_2,0.12630993619440573,0.027795097143024677
ICU_AllPatients_inz_weekMean_2,0.12526359043995255,0.027545858152566265
Sport/Wellness facilities_weekMean_2,0.12430781649771916,0.0417814398215291
Penalties_futureWeekMean_0,0.1235711192827651,0.03979493093004174
testPositvity_7dayAverage_last_2,0.12352541077811878,0.04030837135314631
Gatherings/private events_weekMean_1,0.1206225351503278,0.10569528259058741
Death inzsumTotal 0 - 19_weekMean_0,0.11813247762921861,0.025855411155558727
ICU_Covid19Patients_inz_weekMean_2,0.11731284005301319,0.0719020126505561
testPositvity_7dayAverage_median_2,0.11511408967791822,0.05186902064386156
retail_and_recreation_percent_change_from_baseline_7dayAverage_weekMean_2,0.11390506919182145,0.05520595429609224
transit_stations_percent_change_from_baseline_7dayAverage_range_2,0.11038202249778947,0.06104749872924519
workplaces_percent_change_from_baseline_weekMean_2,0.10830728782797934,0.019689494003248927
Homeworking_weekMean_1,0.10383182330272689,0.06633743219336972
precipitation_weekMean_2,0.10318711684399204,0.04607784426461888
Death inz_entries male_weekMean_2,0.10261755066740505,0.043576264078429475
temp_max_future_day_1,0.0970335947535446,0.02736583485197397
COVID19FullyVaccPersons per100PersonsTotal_weekMean_1,0.09597840836106002,0.02310653501943844
case_inz_entries_7dayAverage_shortTrend_1,0.09505888535327359,0.023924483882889015
Death inz_entries 40 - 59_weekMean_2,0.09505231502563874,0.035292796640806694
"Cultural, entertainment and recreational facilities_futureWeekMean_0",0.09155262538364894,0.06508339024126489
parks_percent_change_from_baseline_weekMean_1,0.09018781101607373,0.033629233309376755
transit_stations_percent_change_from_baseline_7dayAverage_shortTrend_1,0.0894998349912072,0.0248642482498209
hosp_inz_entries_7dayAverage_range_0,0.08561675079428,0.014425668854358904
kofStrigency_weekMean_2,0.08556413470574284,0.04274746453767733
Cases inz_entries female_weekMean_0,0.08527295505904106,0.005304901998309329
parks_percent_change_from_baseline_7dayAverage_weekMean_1,0.08401411318714765,0.023209365000302247
clouds_future_day_1,0.080879285457641,0.05166261529991569
Death inz_entries 60+_weekMean_0,0.08050286840557135,0.007099076848349285
"Upper secondary school, vocational schools and higher education_weekMean_2",0.07861510531278952,0.04077625348280679
case_inz_entries_7dayAverage_longtermTrend,0.07837557111467533,0.02276656760006492
clouds_weekMean_0,0.07663969877916373,0.03479150153886156
grocery_and_pharmacy_percent_change_from_baseline_7dayAverage_weekMean_0,0.07499378132370396,0.04694150250971347
prct_B.1.525_weekMean_2,0.07438908085990192,0.09563650038261493
temp_max_future_day_3,0.07391465385005062,0.048288235847903316
Homeworking_weekMean_2,0.07332794929771894,0.07892538856449592
retail_and_recreation_percent_change_from_baseline_weekMean_1,0.07271573048717528,0.021855966688047797
death_inzsumTotal_weekMean_1,0.07191573397489748,0.07175592182038816
Cases inzsumTotal 60+_weekMean_0,0.07134869105089763,0.020264547203139523
hosp_inz_entries_7dayAverage_last_0,0.0711669819052986,0.0037157719470877876
workplaces_percent_change_from_baseline_7dayAverage_last_1,0.07102879732445615,0.03212744002442667
meanNeighborIncidence_weekMean_2,0.06670662193606773,0.028739523200909764
hosp_inz_entries_weekMean_0,0.0635542733328677,0.008283903089301194
clouds_future_day_2,0.06259701669698074,0.04829569122163689
testPositvity_7dayAverage_last_1,0.05699423406965849,0.03132947130972318
Death inz_entries female_weekMean_0,0.05606962754077358,0.008088853806661161
Death inzsumTotal 0 - 19_weekMean_1,0.05449682271705569,0.06687563769295472
hosp_inz_entries_7dayAverage_shortTrend_1,0.053076864895473364,0.03539665728546639
"Cultural, entertainment and recreational facilities_weekMean_2",0.052779612579756476,0.06008044584370342
homeownershipPercent,0.05179484282542433,0.0615328393101666
case_inz_entries_7dayAverage_shortTrend_2,0.05142268466178308,0.02065739094317727
ICU_Covid19Patients_inz_weekMean_1,0.05103500037180595,0.010411486999112672
Hosp inzsumTotal female_weekMean_1,0.05027013814674177,0.029867187931029573
Penalties_weekMean_0,0.047600170865534606,0.024979687952281653
hosp_inz_entries_7dayAverage_range_2,0.047161233907119994,0.021088331880336184
4PersonHouseholds_perc,0.04541799128858912,0.03411951417933481
case_inz_entries_7dayAverage_range_2,0.04532509158563584,0.01730729755870052
Death inz_entries 20 - 39_weekMean_2,0.04501513046717065,0.022923136542629705
hosp_inz_entries_7dayAverage_range_1,0.04378390864863206,0.01980387007401036
Death inz_entries 0 - 19_weekMean_0,0.04364822469952969,0.012880233283857456
grocery_and_pharmacy_percent_change_from_baseline_7dayAverage_weekMean_2,0.043152240023137264,0.013755821527659081
Death inzsumTotal 0 - 19_weekMean_2,0.04158629137229326,0.1276201304746523
temp_max_future_day_0,0.04096748372615337,0.041808181294637696
retail_and_recreation_percent_change_from_baseline_7dayAverage_weekMean_1,0.04006447187973805,0.016885746912476424
ICU_Capacity_inz_weekMean_2,0.03917606487428458,0.033903689389205356
workplaces_percent_change_from_baseline_7dayAverage_longtermTrend,0.037760038967080335,0.019145644515677775
hosp_inz_entries_7dayAverage_median_1,0.03714382243606309,0.020513967004622213
Mountain railways_weekMean_0,0.03610578470153172,0.049160625013363844
clouds_future_day_5,0.03596263176026042,0.03568118912864934
Death inz_entries female_weekMean_1,0.03515379049707264,0.007558090129734066
case_inz_entries_7dayAverage_shortTrend_0,0.03481234938629143,0.008042851025833178
Death inz_entries 40 - 59_weekMean_1,0.032598794695501,0.013073528581824366
death_inz_entries_7dayAverage_shortTrend_1,0.03033929706583649,0.03287358874519373
Homeworking_futureWeekMean_0,0.029451077196478083,0.027863478880052056
hosp_inzsumTotal_weekMean_0,0.029202095710364518,0.044710669773891105
clouds_future_day_0,0.026578369551913283,0.07619290461913057
temp_max_future_day_4,0.026206349169790144,0.050502124229333464
Death inz_entries male_weekMean_1,0.024457920208133997,0.011243386760291043
precipitation_weekMean_0,0.0240973871030576,0.0607551786678108
maskMandatories_weekMean_2,0.021242654805557492,0.05182376007290504
clouds_weekMean_2,0.01852755687950065,0.09369795084628815
grocery_and_pharmacy_percent_change_from_baseline_7dayAverage_weekMean_1,0.018173563255453475,0.028396800752066374
testPositvity_7dayAverage_shortTrend_1,0.015616486336023172,0.033672150528923306
death_inz_entries_7dayAverage_last_0,0.015362929269630853,0.005722906676923541
hosp_inz_entries_7dayAverage_last_1,0.015017161407881474,0.01544928409519209
Hosp inz_entries 0 - 19_weekMean_0,0.01398393780073377,0.007024798995883625
Death inzsumTotal male_weekMean_0,0.010989048795879341,0.1070705327107737
parks_percent_change_from_baseline_weekMean_0,0.010498501348367028,0.03947642149747439
Death inz_entries 20 - 39_weekMean_0,0.007405365895068882,0.0016719792334513232
isHoliday_weekMean_2,0.006449227962852433,0.07805320368725897
Demonstrations_weekMean_1,0.006445797819974075,0.030297053484991877
hosp_inz_entries_weekMean_1,0.0063221049758610095,0.006875145488566805
meanNeighborIncidence_weekMean_1,0.005548831908852492,0.011292734501535166
Religious services_weekMean_0,0.005358785953161771,0.08189127198654075
grocery_and_pharmacy_percent_change_from_baseline_weekMean_1,0.0030284192684206348,0.01735430425233741
case_inz_entries_7dayAverage_range_0,0.002810045843820319,0.01914763190714887
Death inz_entries 0 - 19_weekMean_1,0.0024002404225797135,0.0005223932276532871
precipitation_future_day_1,0.002259762910499319,0.0018310407064266584
precipitation_future_day_2,0.002245049078189254,0.0028548228451467485
Death inz_entries 20 - 39_weekMean_1,0.001674292222507745,0.0007553004148341118
precipitation_future_day_0,0.0011931673857105806,0.0037230016502035963
precipitation_future_day_4,0.0011433521692310934,0.0016801780512256512
precipitation_future_day_3,0.0007080324897856371,0.0035574601680195073
Hosp inzsumTotal 20 - 39_weekMean_2,0.0004759919611259988,0.04532045098770976
prct_B.1.617.2_weekMean_2,6.493622401961829e-05,9.719225492499811e-06
prct_B.1.617.2_weekMean_1,2.796759180512254e-06,5.081926108981513e-06
prct_B.1.617.2_weekMean_0,-1.244146547207947e-06,1.920070271792925e-06
Death inz_entries 0 - 19_weekMean_2,-3.063685167887797e-05,2.552259456974553e-05
precipitation_future_day_5,-0.00024312679979772157,0.0027439273775079365
death_inz_entries_7dayAverage_median_1,-0.00043658027751831697,0.0053538365264427
precipitation_future_day_6,-0.001407826878632079,0.0007571280000904411
death_inz_entries_weekMean_0,-0.0025897290828737598,0.0049349403229660485
Hosp inz_entries 0 - 19_weekMean_2,-0.004259145484779481,0.00779007865811848
clouds_future_day_3,-0.006210960532133924,0.024037549772990923
testPositvity_7dayAverage_range_1,-0.007357321273927653,0.0233257495572011
clouds_future_day_4,-0.011029702569595656,0.018649869832965068
Hosp inzsumTotal 60+_weekMean_0,-0.011632963524996853,0.04873071639445542
workplaces_percent_change_from_baseline_weekMean_1,-0.012380424149917246,0.01772130909061741
case_inz_entries_7dayAverage_median_0,-0.012951238585931436,0.011379438342607589
Universities and other educational establishments_weekMean_0,-0.01734134231937503,0.014818167518914628
Hosp inz_entries 0 - 19_weekMean_1,-0.017495881772104836,0.005949354065191852
Hosp inzsumTotal female_weekMean_0,-0.017835350756374168,0.03578526276399856
case_inz_entries_7dayAverage_range_1,-0.019173036559894285,0.022415228356982984
Cases inz_entries male_weekMean_2,-0.019188766273848044,0.0370341059473981
grocery_and_pharmacy_percent_change_from_baseline_weekMean_0,-0.019792430291600736,0.008771153270803493
death_inz_entries_7dayAverage_shortTrend_2,-0.023318154471262176,0.035427952898245775
Death inz_entries 40 - 59_weekMean_0,-0.02639255575092676,0.017748956186564746
ICU_Capacity_inz_weekMean_1,-0.030280503429813165,0.025750183384142006
ICU_AllPatients_inz_weekMean_1,-0.03030999484409449,0.025627631056044223
clouds_futureWeekMean_0,-0.030702042900971095,0.026628446936910976
death_inz_entries_7dayAverage_range_0,-0.03225642201714152,0.02334186085513014
retail_and_recreation_percent_change_from_baseline_weekMean_0,-0.03281105637871775,0.03449216450595561
retail_and_recreation_percent_change_from_baseline_weekMean_2,-0.03460645238665592,0.06638809601420201
hosp_inz_entries_7dayAverage_longtermTrend,-0.03463520142588692,0.010354306119509825
death_inz_entries_weekMean_1,-0.034689900688726995,0.007914711405149965
Restaurants_weekMean_2,-0.03519569253021757,0.08710242181832617
workplaces_percent_change_from_baseline_weekMean_0,-0.038605388219787075,0.011821369943145048
parks_percent_change_from_baseline_7dayAverage_weekMean_2,-0.03870190520170809,0.0446210708998089
Total_FreeCapacity_inz_weekMean_2,-0.03978585502850649,0.03170155222113157
2PersonHouseholds_perc,-0.04005345552757973,0.051878971858334434
hosp_inz_entries_7dayAverage_shortTrend_0,-0.040402252526295965,0.0138858876583534
testPositvity_7dayAverage_range_2,-0.04050767800878674,0.015703432720944936
clouds_future_day_6,-0.040753175884566416,0.02461790781591961
ICU_Capacity_inz_weekMean_0,-0.04173922885781565,0.04854518478054073
death_inz_entries_7dayAverage_range_1,-0.0444288701059989,0.01175161936191764
case_inz_entries_weekMean_0,-0.0477034411983027,0.019470404417440284
Hosp inz_entries male_weekMean_0,-0.049540251862968884,0.01648864503461705
case_inz_entries_7dayAverage_last_0,-0.050211605678670425,0.0165258898663503
maxNeighborIncidence_weekMean_0,-0.05349019094297489,0.013934022505663913
death_inz_entries_7dayAverage_last_2,-0.05423040878419272,0.027351411913721296
testPositvity_7dayAverage_shortTrend_0,-0.05447948075369169,0.009201306846023362
workplaces_percent_change_from_baseline_7dayAverage_median_1,-0.05459346514185341,0.02099146767760301
Discos/Nightclubs_weekMean_0,-0.054753941538521644,0.008399836990911357
death_inz_entries_7dayAverage_median_2,-0.05607806306001066,0.02280534801409618
hosp_inz_entries_7dayAverage_median_2,-0.05645490990816171,0.014522357623793164
Cases inzsumTotal 40 - 59_weekMean_0,-0.05685067395315713,0.03658659274597845
Demonstrations_weekMean_2,-0.05799866339588391,0.01783145577428255
residential_percent_change_from_baseline_7dayAverage_weekMean_2,-0.0592218445317755,0.034618404286153225
death_inz_entries_7dayAverage_last_1,-0.05956276741953133,0.012229180377082812
death_inz_entries_7dayAverage_longtermTrend,-0.059742008836443004,0.02850194230197505
death_inz_entries_7dayAverage_shortTrend_0,-0.06038384039125759,0.02682878259645463
Borders_weekMean_2,-0.06246078367824452,0.02456833484238054
temp_max_future_day_6,-0.06300813412730691,0.010415294594838578
Cases inzsumTotal 0 - 19_weekMean_1,-0.0705753562906665,0.030750510622884523
testPositvity_7dayAverage_range_0,-0.07080841681385266,0.022637161063681938
death_inz_entries_weekMean_2,-0.07124064155023432,0.03142268865672009
temp_max_future_day_2,-0.07350453379340678,0.03419274850272022
test_entries_weekMean_1,-0.0740816820663909,0.017916084021984344
Hosp inzsumTotal 20 - 39_weekMean_0,-0.07490910327016706,0.06987063292314824
Total_FreeCapacity_inz_weekMean_0,-0.07695252040647205,0.00337581062961623
test_inz_entries_weekMean_0,-0.0770137159650858,0.01827239065091589
Cases inzsumTotal male_weekMean_2,-0.07929593520665748,0.03476212040712152
case_inzsumTotal_weekMean_1,-0.08050558496356927,0.012527745415897969
retail_and_recreation_percent_change_from_baseline_7dayAverage_weekMean_0,-0.08086948857474426,0.037836594001552586
death_inzsumTotal_weekMean_2,-0.08225463908316329,0.04852388403136863
grocery_and_pharmacy_percent_change_from_baseline_weekMean_2,-0.08477395152788461,0.004681988102071646
Hosp inz_entries 40 - 59_weekMean_1,-0.08625738138779723,0.01153816516641706
Hosp inz_entries 60+_weekMean_2,-0.09117085130388176,0.053917760677895714
test_entries_weekMean_0,-0.09138126630346051,0.016266242713285726
hosp_inz_entries_7dayAverage_shortTrend_2,-0.09157124234016863,0.018510178945281452
Hosp inz_entries male_weekMean_1,-0.0920892741159605,0.009424220466776923
Hosp inzsumTotal 60+_weekMean_2,-0.09325095122715084,0.04577065208097067
workplaces_percent_change_from_baseline_7dayAverage_range_2,-0.09351508868029726,0.09999517810410122
hosp_inz_entries_7dayAverage_last_2,-0.09451153901709261,0.0216197627572919
Hosp inz_entries male_weekMean_2,-0.09475512851602019,0.022409956803244147
Cases inz_entries 0 - 19_weekMean_0,-0.09653888507030502,0.025633234273680434
Cases inzsumTotal female_weekMean_0,-0.09923400878906392,0.027178161063715046
AtLeastOneDosePersons per100PersonsTotal_weekMean_1,-0.09974880372738966,0.05905510717865241
Hosp inz_entries 60+_weekMean_1,-0.10135133645605095,0.02517628778706412
case_inz_entries_7dayAverage_median_1,-0.10218001825790282,0.020442186924148585
