geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CH,2020-03-05,62,242,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,220,NA,53.71,107.21,TRUE,1,8606033,0.72,0.62,1.25,2.81,NA,NA,NA,NA,NA,NA,2.56,NA,52,0.6100000000000001,COVID19Cases,,2021-06-25_07-49-37,day,62,0,109
CH,2020-03-06,73,315,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,283,NA,76.86,137.36,TRUE,1,8606033,0.85,0.89,1.6,3.66,NA,NA,NA,NA,NA,NA,3.29,NA,63,0.73,COVID19Cases,,2021-06-25_07-49-37,day,73,0,109
CH,2020-03-07,49,364,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,319,NA,102.14,166.21,TRUE,1,8606033,0.57,1.19,1.93,4.23,NA,NA,NA,NA,NA,NA,3.71,NA,36,0.41999999999999993,COVID19Cases,,2021-06-25_07-49-37,day,49,0,109
CH,2020-03-08,68,432,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,376,432,141,188.71,TRUE,1,8606033,0.79,1.64,2.19,5.02,NA,NA,NA,NA,NA,NA,4.37,5.02,57,0.6600000000000001,COVID19Cases,,2021-06-25_07-49-37,day,68,0,109
CH,2020-03-09,192,624,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,538,623,183,262.29,TRUE,1,8606033,2.23,2.13,3.05,7.25,NA,NA,NA,NA,NA,NA,6.25,7.24,162,1.88,COVID19Cases,,2021-06-25_07-49-37,day,192,0,109
CH,2020-03-10,210,834,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,715,832,234.29,337.21,TRUE,1,8606033,2.44,2.72,3.92,9.69,NA,NA,NA,NA,NA,NA,8.31,9.67,177,2.0600000000000005,COVID19Cases,,2021-06-25_07-49-37,day,210,0,109
CH,2020-03-11,333,1167,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,987,1155,286.86,418.93,TRUE,1,8606033,3.87,3.33,4.87,13.56,NA,NA,NA,NA,NA,NA,11.47,13.42,272,3.16,COVID19Cases,,2021-06-25_07-49-37,day,333,0,109
CH,2020-03-12,356,1523,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1281,1501,323.71,474.21,TRUE,1,8606033,4.14,3.76,5.51,17.7,NA,NA,NA,NA,NA,NA,14.88,17.44,294,3.41,COVID19Cases,,2021-06-25_07-49-37,day,356,0,109
CH,2020-03-13,432,1955,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1640,1923,447.71,550.36,TRUE,1,8606033,5.02,5.2,6.4,22.72,NA,NA,NA,NA,NA,NA,19.06,22.34,359,4.179999999999998,COVID19Cases,,2021-06-25_07-49-37,day,432,0,109
CH,2020-03-14,417,2372,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2008,2327,572.29,596.21,TRUE,1,8606033,4.85,6.65,6.93,27.56,NA,NA,NA,NA,NA,NA,23.33,27.04,368,4.27,COVID19Cases,,2021-06-25_07-49-37,day,417,0,109
CH,2020-03-15,326,2698,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2266,2642,696.86,630.36,TRUE,1,8606033,3.79,8.1,7.32,31.35,NA,NA,NA,NA,NA,NA,26.33,30.7,258,3,COVID19Cases,,2021-06-25_07-49-37,day,326,0,109
CH,2020-03-16,1060,3758,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,3134,3672,765.43,721,TRUE,1,8606033,12.32,8.89,8.38,43.67,NA,NA,NA,NA,NA,NA,36.42,42.67,868,10.090000000000003,COVID19Cases,,2021-06-25_07-49-37,day,1060,0,109
CH,2020-03-17,1082,4840,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,4006,4721,866.43,794.71,TRUE,1,8606033,12.57,10.07,9.23,56.24,NA,NA,NA,NA,NA,NA,46.55,54.86,872,10.129999999999995,COVID19Cases,,2021-06-25_07-49-37,day,1082,0,109
CH,2020-03-18,1205,6045,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,4878,5865,905.57,847.21,TRUE,1,8606033,14,10.52,9.84,70.24,NA,NA,NA,NA,NA,NA,56.68,68.15,872,10.130000000000003,COVID19Cases,,2021-06-25_07-49-37,day,1205,0,109
CH,2020-03-19,836,6881,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,5358,6639,937,901.36,TRUE,1,8606033,9.71,10.89,10.47,79.96,NA,NA,NA,NA,NA,NA,62.26,77.14,480,5.579999999999998,COVID19Cases,,2021-06-25_07-49-37,day,836,0,109
CH,2020-03-20,1139,8020,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6065,7705,994.29,963.71,TRUE,1,8606033,13.23,11.55,11.2,93.19,NA,NA,NA,NA,NA,NA,70.47,89.53,707,8.21,COVID19Cases,,2021-06-25_07-49-37,day,1139,0,109
CH,2020-03-21,691,8711,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6339,8347,1017.14,985.5,TRUE,1,8606033,8.03,11.82,11.45,101.22,NA,NA,NA,NA,NA,NA,73.66,96.99,274,3.1899999999999977,COVID19Cases,,2021-06-25_07-49-37,day,691,0,109
CH,2020-03-22,546,9257,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6559,8825,997.57,993.14,TRUE,1,8606033,6.34,11.59,11.54,107.56,NA,NA,NA,NA,NA,NA,76.21,102.54,220,2.549999999999997,COVID19Cases,,2021-06-25_07-49-37,day,546,0,109
CH,2020-03-23,1461,10718,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6960,10094,1037.29,1010.86,TRUE,1,8606033,16.98,12.05,11.75,124.54,NA,NA,NA,NA,NA,NA,80.87,117.29,401,4.660000000000011,COVID19Cases,,2021-06-25_07-49-37,day,1461,0,109
CH,2020-03-24,1242,11960,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7120,11126,1061,1014.64,TRUE,1,8606033,14.43,12.33,11.79,138.97,NA,NA,NA,NA,NA,NA,82.73,129.28,160,1.8599999999999994,COVID19Cases,,2021-06-25_07-49-37,day,1242,0,109
CH,2020-03-25,1068,13028,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6983,11861,1065.43,1000.93,TRUE,1,8606033,12.41,12.38,11.63,151.38,NA,NA,NA,NA,NA,NA,81.14,137.82,-137,-1.5900000000000034,COVID19Cases,,2021-06-25_07-49-37,day,1068,0,109
CH,2020-03-26,1114,14142,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7261,12619,1049.29,1003.86,TRUE,1,8606033,12.94,12.19,11.66,164.33,NA,NA,NA,NA,NA,NA,84.37,146.63,278,3.230000000000004,COVID19Cases,,2021-06-25_07-49-37,day,1114,0,109
CH,2020-03-27,1305,15447,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7427,13492,1027.43,988.71,TRUE,1,8606033,15.16,11.94,11.49,179.49,NA,NA,NA,NA,NA,NA,86.3,156.77,166,1.9299999999999926,COVID19Cases,,2021-06-25_07-49-37,day,1305,0,109
CH,2020-03-28,722,16169,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7458,13797,1012.14,974.07,TRUE,1,8606033,8.39,11.76,11.32,187.88,NA,NA,NA,NA,NA,NA,86.66,160.32,31,0.35999999999999943,COVID19Cases,,2021-06-25_07-49-37,day,722,0,109
CH,2020-03-29,433,16602,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7345,13904,1004.29,955.14,TRUE,1,8606033,5.03,11.67,11.1,192.91,NA,NA,NA,NA,NA,NA,85.35,161.56,-113,-1.3100000000000023,COVID19Cases,,2021-06-25_07-49-37,day,433,0,109
CH,2020-03-30,1308,17910,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7192,14152,970.43,916.79,TRUE,1,8606033,15.2,11.28,10.65,208.11,NA,NA,NA,NA,NA,NA,83.57,164.44,-153,-1.7800000000000011,COVID19Cases,,2021-06-25_07-49-37,day,1308,0,109
CH,2020-03-31,1135,19045,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7085,14205,916.43,879.14,TRUE,1,8606033,13.19,10.65,10.22,221.3,NA,NA,NA,NA,NA,NA,82.33,165.06,-107,-1.2399999999999949,COVID19Cases,,2021-06-25_07-49-37,day,1135,0,109
CH,2020-04-01,1013,20058,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,7030,14013,882.71,846.57,TRUE,1,8606033,11.77,10.26,9.84,233.07,NA,NA,NA,NA,NA,NA,81.69,162.83,-55,-0.6400000000000006,COVID19Cases,,2021-06-25_07-49-37,day,1013,0,109
CH,2020-04-02,877,20935,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6793,14054,861,807,TRUE,1,8606033,10.19,10,9.38,243.26,NA,NA,NA,NA,NA,NA,78.93,163.3,-237,-2.759999999999991,COVID19Cases,,2021-06-25_07-49-37,day,877,0,109
CH,2020-04-03,927,21862,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6415,13842,806.14,735.86,TRUE,1,8606033,10.77,9.37,8.55,254.03,NA,NA,NA,NA,NA,NA,74.54,160.84,-378,-4.390000000000001,COVID19Cases,,2021-06-25_07-49-37,day,927,0,109
CH,2020-04-04,486,22348,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6179,13637,746.14,702.86,TRUE,1,8606033,5.65,8.67,8.17,259.68,NA,NA,NA,NA,NA,NA,71.8,158.46,-236,-2.740000000000009,COVID19Cases,,2021-06-25_07-49-37,day,486,0,109
CH,2020-04-05,281,22629,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,6027,13372,688.86,687.57,TRUE,1,8606033,3.27,8,7.99,262.94,NA,NA,NA,NA,NA,NA,70.03,155.38,-152,-1.769999999999996,COVID19Cases,,2021-06-25_07-49-37,day,281,0,109
CH,2020-04-06,924,23553,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,5643,12835,643.57,611.64,TRUE,1,8606033,10.74,7.48,7.11,273.68,NA,NA,NA,NA,NA,NA,65.57,149.14,-384,-4.460000000000008,COVID19Cases,,2021-06-25_07-49-37,day,924,0,109
CH,2020-04-07,715,24268,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,5223,12308,555.29,560.86,TRUE,1,8606033,8.31,6.45,6.52,281.99,NA,NA,NA,NA,NA,NA,60.69,143.02,-420,-4.8799999999999955,COVID19Cases,,2021-06-25_07-49-37,day,715,0,109
CH,2020-04-08,612,24880,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,4822,11852,523,511.93,TRUE,1,8606033,7.11,6.08,5.95,289.1,NA,NA,NA,NA,NA,NA,56.03,137.72,-401,-4.659999999999997,COVID19Cases,,2021-06-25_07-49-37,day,612,0,109
CH,2020-04-09,560,25440,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,4505,11298,514.14,472.14,TRUE,1,8606033,6.51,5.97,5.49,295.61,NA,NA,NA,NA,NA,NA,52.35,131.28,-317,-3.6799999999999997,COVID19Cases,,2021-06-25_07-49-37,day,560,0,109
CH,2020-04-10,309,25749,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,3887,10302,417.14,426.71,TRUE,1,8606033,3.59,4.85,4.96,299.2,NA,NA,NA,NA,NA,NA,45.17,119.71,-618,-7.18,COVID19Cases,,2021-06-25_07-49-37,day,309,0,109
CH,2020-04-11,260,26009,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,3661,9840,375.57,402.36,TRUE,1,8606033,3.02,4.36,4.68,302.22,NA,NA,NA,NA,NA,NA,42.54,114.34,-226,-2.6300000000000026,COVID19Cases,,2021-06-25_07-49-37,day,260,0,109
CH,2020-04-12,219,26228,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,3599,9626,335,388.5,TRUE,1,8606033,2.54,3.89,4.51,304.76,NA,NA,NA,NA,NA,NA,41.82,111.85,-62,-0.7199999999999989,COVID19Cases,,2021-06-25_07-49-37,day,219,0,109
CH,2020-04-13,245,26473,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2920,8563,300.71,342.29,TRUE,1,8606033,2.85,3.49,3.98,307.61,NA,NA,NA,NA,NA,NA,33.93,99.5,-679,-7.890000000000001,COVID19Cases,,2021-06-25_07-49-37,day,245,0,109
CH,2020-04-14,424,26897,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2629,7852,298.14,306.43,TRUE,1,8606033,4.93,3.46,3.56,312.54,NA,NA,NA,NA,NA,NA,30.55,91.24,-291,-3.379999999999999,COVID19Cases,,2021-06-25_07-49-37,day,424,0,109
CH,2020-04-15,328,27225,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2345,7167,281.71,273.79,TRUE,1,8606033,3.81,3.27,3.18,316.35,NA,NA,NA,NA,NA,NA,27.25,83.28,-284,-3.3000000000000007,COVID19Cases,,2021-06-25_07-49-37,day,328,0,109
CH,2020-04-16,320,27545,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2105,6610,262.86,248.57,TRUE,1,8606033,3.72,3.05,2.89,320.07,NA,NA,NA,NA,NA,NA,24.46,76.81,-240,-2.789999999999999,COVID19Cases,,2021-06-25_07-49-37,day,320,0,109
CH,2020-04-17,291,27836,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,2087,5974,267.43,238.43,TRUE,1,8606033,3.38,3.11,2.77,323.45,NA,NA,NA,NA,NA,NA,24.25,69.42,-18,-0.21000000000000085,COVID19Cases,,2021-06-25_07-49-37,day,291,0,109
CH,2020-04-18,145,27981,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1972,5633,237.29,226.07,TRUE,1,8606033,1.68,2.76,2.63,325.13,NA,NA,NA,NA,NA,NA,22.91,65.45,-115,-1.3399999999999999,COVID19Cases,,2021-06-25_07-49-37,day,145,0,109
CH,2020-04-19,87,28068,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1840,5439,212.57,214.79,TRUE,1,8606033,1.01,2.47,2.5,326.14,NA,NA,NA,NA,NA,NA,21.38,63.2,-132,-1.5300000000000011,COVID19Cases,,2021-06-25_07-49-37,day,87,0,109
CH,2020-04-20,277,28345,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1872,4792,196.43,209.64,TRUE,1,8606033,3.22,2.28,2.44,329.36,NA,NA,NA,NA,NA,NA,21.75,55.68,32,0.370000000000001,COVID19Cases,,2021-06-25_07-49-37,day,277,0,109
CH,2020-04-21,213,28558,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1661,4290,178.71,190.36,TRUE,1,8606033,2.48,2.08,2.21,331.84,NA,NA,NA,NA,NA,NA,19.3,49.85,-211,-2.4499999999999993,COVID19Cases,,2021-06-25_07-49-37,day,213,0,109
CH,2020-04-22,155,28713,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1488,3833,170.43,175.5,TRUE,1,8606033,1.8,1.98,2.04,333.64,NA,NA,NA,NA,NA,NA,17.29,44.54,-173,-2.0100000000000016,COVID19Cases,,2021-06-25_07-49-37,day,155,0,109
CH,2020-04-23,207,28920,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1375,3480,166.71,159.86,TRUE,1,8606033,2.41,1.94,1.86,336.04,NA,NA,NA,NA,NA,NA,15.98,40.44,-113,-1.3099999999999987,COVID19Cases,,2021-06-25_07-49-37,day,207,0,109
CH,2020-04-24,167,29087,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1251,3338,151.86,145,TRUE,1,8606033,1.94,1.76,1.68,337.98,NA,NA,NA,NA,NA,NA,14.54,38.79,-124,-1.4400000000000013,COVID19Cases,,2021-06-25_07-49-37,day,167,0,109
CH,2020-04-25,87,29174,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1193,3165,143.43,138,TRUE,1,8606033,1.01,1.67,1.6,338.99,NA,NA,NA,NA,NA,NA,13.86,36.78,-58,-0.6799999999999997,COVID19Cases,,2021-06-25_07-49-37,day,87,0,109
CH,2020-04-26,61,29235,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1167,3007,138.43,133.36,TRUE,1,8606033,0.71,1.61,1.55,339.7,NA,NA,NA,NA,NA,NA,13.56,34.94,-26,-0.29999999999999893,COVID19Cases,,2021-06-25_07-49-37,day,61,0,109
CH,2020-04-27,173,29408,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1063,2935,123.29,120,TRUE,1,8606033,2.01,1.43,1.39,341.71,NA,NA,NA,NA,NA,NA,12.35,34.1,-104,-1.2100000000000009,COVID19Cases,,2021-06-25_07-49-37,day,173,0,109
CH,2020-04-28,154,29562,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,1004,2665,111.29,110,TRUE,1,8606033,1.79,1.29,1.28,343.5,NA,NA,NA,NA,NA,NA,11.67,30.97,-59,-0.6799999999999997,COVID19Cases,,2021-06-25_07-49-37,day,154,0,109
CH,2020-04-29,120,29682,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,969,2457,105.57,104.57,TRUE,1,8606033,1.39,1.23,1.22,344.9,NA,NA,NA,NA,NA,NA,11.26,28.55,-35,-0.41000000000000014,COVID19Cases,,2021-06-25_07-49-37,day,120,0,109
CH,2020-04-30,101,29783,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,863,2238,100,93.07,TRUE,1,8606033,1.17,1.16,1.08,346.07,NA,NA,NA,NA,NA,NA,10.03,26.01,-106,-1.2300000000000004,COVID19Cases,,2021-06-25_07-49-37,day,101,0,109
CH,2020-05-01,83,29866,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,779,2030,88.14,85.36,TRUE,1,8606033,0.96,1.02,0.99,347.04,NA,NA,NA,NA,NA,NA,9.05,23.59,-84,-0.97999999999999865,COVID19Cases,,2021-06-25_07-49-37,day,83,0,109
CH,2020-05-02,47,29913,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,739,1932,76.57,81.93,TRUE,1,8606033,0.55,0.89,0.95,347.58,NA,NA,NA,NA,NA,NA,8.59,22.45,-40,-0.46000000000000085,COVID19Cases,,2021-06-25_07-49-37,day,47,0,109
CH,2020-05-03,22,29935,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,700,1867,70.71,78.64,TRUE,1,8606033,0.26,0.82,0.91,347.84,NA,NA,NA,NA,NA,NA,8.13,21.69,-39,-0.4599999999999991,COVID19Cases,,2021-06-25_07-49-37,day,22,0,109
CH,2020-05-04,90,30025,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,617,1680,62.86,69.64,TRUE,1,8606033,1.05,0.73,0.81,348.88,NA,NA,NA,NA,NA,NA,7.17,19.52,-83,-0.9600000000000009,COVID19Cases,,2021-06-25_07-49-37,day,90,0,109
CH,2020-05-05,73,30098,FALSE,698581,0,FALSE,697044,0,FALSE,690251,0,FALSE,30946,0,FALSE,52691,0,FALSE,540855,0,536,1540,59.43,61.64,TRUE,1,8606033,0.85,0.69,0.72,349.73,NA,NA,NA,NA,NA,NA,6.23,17.89,-81,-0.9399999999999995,COVID19Cases,,2021-06-25_07-49-37,day,73,0,109
